organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,4,2385486,1,Song,164.58,1.19,-62.36,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2385485,1,Song,145.91,2.70,-52.65,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2385480,1,Song,0.89,3.94,-41.73,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2385479,1,Song,1.54,2.38,-41.5,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2385477,1,Song,4.28,3.08,-62.56,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,4,2385478,1,Song,7.94,3.94,-49.38,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2385488,1,Song,21.13,4.84,-52.73,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,2385484,1,Song,80.80,1.49,-56.22,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2385482,1,Song,30.70,1.61,-56.25,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2385481,1,Song,7.39,1.56,-50.22,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-52,71624,,-113.418000,55.205770,,,233798,2021-06-05 22:08:00,204198,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2385483,1,Song,28.79,1.83,-48.99,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,1,2317297,1,Song,2.89,1.69,-40.66,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,MOWI,Moderate wind,"",1,2317307,1,Non-vocal,0.50,3.78,-32.5,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,BTNW,Black-throated Green Warbler,SETOPHAGA VIRENS,1,2317303,1,Song,12.46,1.85,-32.54,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,BBWA,Bay-breasted Warbler,SETOPHAGA CASTANEA,1,2317312,1,Song,171.11,1.23,-36.92,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2317296,3,Song,0.30,2.63,-32.66,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2317306,1,Song,36.45,3.45,-32,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2317305,1,Song,31.85,0.99,-34.84,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,2,2317310,1,Song,115.29,1.15,-38.65,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2317299,1,Song,4.91,2.35,-30.4,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2317300,1,Song,7.44,2.45,-34.72,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,3,2317311,1,Song,134.16,3.30,-31.09,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2317301,1,Song,1.98,2.96,-33.62,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2317302,1,Song,6.06,3.04,-30.37,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2317309,1,Song,109.16,3.00,-32.43,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,232879,2021-06-11 05:53:00,203279,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2317304,1,Song,20.08,1.39,-33.35,f,,Brandon Law,22,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2338949,1,Song,7.39,1.75,-49.58,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2338958,1,Song,72.43,1.16,-58.96,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2338937,1,Song,2.86,2.19,-57.15,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2338939,1,Song,16.79,4.19,-43.19,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2338940,1,Song,26.40,4.44,-15.32,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,4,2338956,1,Song,57.64,2.63,-66.43,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2338938,1,Song,4.59,1.28,-52.86,f,,Jon Van Arragon,1247,Interesting + slightly unusual pattern,
BU,600,CL-F1003-53,72796,,-113.418000,55.204060,,,233907,2021-06-19 22:18:00,204311,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2338952,1,Song,18.18,1.33,-44.94,f,,Jon Van Arragon,1247,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2324269,1,Song,10.13,4.00,-35.1,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2324259,1,Song,0.04,2.06,-52.1,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,3,2324274,1,Song,36.08,2.99,-41.26,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2324263,1,Song,2.08,3.69,-39.97,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2324262,1,Song,0.75,3.84,-39.84,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,2,2324272,1,Song,17.66,1.40,-44.09,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2324264,1,Song,7.46,1.34,-49,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2324268,1,Song,0.50,5.38,-48.57,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2324266,1,Song,3.79,2.93,-43.32,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2324277,1,Song,78.96,2.26,-43.34,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,LIWI,Light wind,"",1,2324270,1,Non-vocal,0.45,4.19,-35.5,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,232916,2021-06-04 05:58:00,203316,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2324261,1,Song,2.70,2.95,-51.63,f,,Brandon Law,22,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2382374,1,Song,109.39,1.79,-44.14,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2382360,1,Song,4.30,3.03,-60.42,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2382368,1,Call,146.65,1.06,-60.74,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,AMRE,American Redstart,SETOPHAGA RUTICILLA,1,2382371,1,Song,56.74,1.81,-65.4,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2382361,1,Song,5.21,3.43,-37.64,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2382362,1,Song,9.75,4.06,-61.98,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,4,2382365,1,Song,11.60,2.59,-63.33,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,NAWA,Nashville Warbler,LEIOTHYLPIS RUFICAPILLA,1,2382372,1,Song,7.70,1.84,-31.35,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2382357,1,Song,2.50,1.66,-55.24,f,,Hannah Phillips,1234,,
BU,600,CL-F1003-54,72797,,-113.418000,55.202150,,,233790,2021-06-08 22:11:00,204190,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2382356,1,Song,1.20,1.29,-65.64,f,,Hannah Phillips,1234,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,233919,2021-06-19 22:18:00,204323,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2339023,1,Call,163.24,10.28,-52.56,f,,Jon Van Arragon,1247,Sings at end of recording,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,233919,2021-06-19 22:18:00,204323,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2339019,1,Song,63.45,4.84,-47.09,f,,Jon Van Arragon,1247,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,233919,2021-06-19 22:18:00,204323,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2339017,1,Song,36.44,2.34,-53.2,f,,Jon Van Arragon,1247,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,233919,2021-06-19 22:18:00,204323,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2339020,1,Song,141.25,4.26,-56.85,f,,Jon Van Arragon,1247,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2312050,1,Song,13.94,2.13,-44.66,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,CORA,Common Raven,CORVUS CORAX,2,2312060,1,Call,22.63,2.30,-33.19,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,CORA,Common Raven,CORVUS CORAX,1,2312056,1,Call,2.46,3.04,-43.78,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2312052,1,Song,0.09,3.60,-46.27,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2312044,1,Song,4.39,1.38,-48.96,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,AMRE,American Redstart,SETOPHAGA RUTICILLA,1,2312043,1,Song,6.48,1.39,-57.19,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,COLO,Common Loon,GAVIA IMMER,1,2312064,1,Song,210.66,3.35,-43.64,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2312046,1,Song,0.39,3.00,-45.6,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,1,2312058,1,Song,27.15,1.31,-49.45,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2312048,1,Song,12.34,2.74,-44.51,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2312045,1,Song,7.05,2.41,-51.61,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,MAWA,Magnolia Warbler,SETOPHAGA MAGNOLIA,1,2312053,1,Song,5.65,1.08,-54.87,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,LEFL,Least Flycatcher,EMPIDONAX MINIMUS,2,2312054,1,Song,10.56,0.28,-59.04,f,,Brandon Law,22,,
BU,600,CL-F101-1,73717,,-113.539080,55.242683,,,232835,2021-06-21 05:53:00,203235,Transcribed,300s,1SPT,LEFL,Least Flycatcher,EMPIDONAX MINIMUS,1,2312042,1,Song,0.65,2.25,-47.41,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,233967,2021-06-09 22:12:00,204371,Bad Weather,180s,1SPT,NONE,NONE,"",,,,,,,,,,Jon Van Arragon,1247,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,HERA,Heavy rain,"",1,2317294,1,Non-vocal,195.96,4.59,-21.87,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2317286,1,Song,6.75,3.58,-38.01,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2317285,1,Song,1.64,3.30,-20.73,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,1,2317292,1,Song,89.70,1.39,-40.57,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2317284,1,Song,0.31,2.90,-21.13,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,MORA,Moderate rain,"",1,2317291,1,Non-vocal,0.03,4.30,-20.45,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,CONW,Connecticut Warbler,OPORORNIS AGILIS,1,2317289,1,Song,3.56,1.84,-36.05,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2317288,1,Song,9.16,4.21,-38.34,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2317290,1,Song,8.39,2.91,-38.06,f,,Brandon Law,22,,
BU,600,CL-F101-2,71590,,-113.541976,55.242712,,,232878,2021-06-11 05:33:00,203278,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2317287,4,Song,0.29,5.56,-22.8,f,,Brandon Law,22,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2421154,1,Song,6.20,2.28,-44,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2421159,1,Song,127.85,1.34,-53.33,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,COLO,Common Loon,GAVIA IMMER,1,2421162,1,Call,132.33,0.64,-59.67,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,UNBI,Unidentified bird,"",1,2421158,1,Call,84.63,4.98,-47.48,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2421161,1,Song,123.31,2.76,-40.87,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,1,2421157,1,Song,66.15,1.51,-45.25,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2421160,1,Song,137.63,3.63,-44.54,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2421155,1,Song,16.69,3.58,-48.63,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2421156,1,Song,22.36,2.08,-59.92,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,CANG,Canada Goose,BRANTA CANADENSIS,1,2421163,2,Call,168.11,4.91,-50.95,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,233859,2021-06-19 22:18:00,204263,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2421153,1,Song,3.96,1.88,-52.09,f,,Hannah Phillips,1234,,
BU,600,CL-F102-1,71497,,-113.470000,55.280090,,,232945,2021-06-25 05:54:00,203345,Bad Weather,300s,1SPT,NONE,NONE,"",,,,,,,,,,Brandon Law,22,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,4,2391368,1,Song,9.51,1.89,-62.27,f,,Hannah Phillips,1234,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2391291,1,Song,36.78,3.30,-56.62,f,,Hannah Phillips,1234,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,1,2391297,1,Song,52.84,1.83,-63.48,f,,Hannah Phillips,1234,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2391315,1,Song,105.03,2.51,-50.63,f,,Hannah Phillips,1234,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2391301,1,Song,87.38,2.58,-49.59,f,,Hannah Phillips,1234,,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,WISN,Wilson's Snipe,GALLINAGO DELICATA,1,2391276,1,Song,0.00,1.26,-66.23,f,,Hannah Phillips,1234,winnow,
BU,600,CL-F102-2,71523,,-113.469000,55.278320,,,233817,2021-06-12 22:14:00,204217,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2391283,1,Song,26.76,1.34,-60.86,f,,Hannah Phillips,1234,,
